Index,Q1 (Da),Q3 (Da),Rt (min),Molecular Weight (Da),Ionization model,KEGG ID,Compound name,Class,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,DPA10,DPA20,IMG,MG,Br,Br3,Br7,Br10,Br15
pmf0368,299,136,2.87,298,[M+H]+,-,MNA-hexoside,Others,-1.033863715,-0.28728193,0.027541715,1.038404029,-1.407368773,-0.796996402,-0.55498911,1.190461707,-1.28272431,-0.820126302,-0.0773995,0.059666576,-0.651363695,-0.57212237,0.755705246,1.680901262,2.586822362,0.374490221,0.102499725,-0.332256736
pmf0388,349.0471,137.0468,1.15,348.0471,[M+H]+,C00130,Inosine-5'-monophosphate,Others,-0.504850392,-0.478604297,-0.434663352,-0.476614575,-0.509469279,-0.444232241,-0.43846053,-0.403222718,-0.505099486,-0.465602759,-0.460089257,-0.421904834,-0.424335028,-0.444080354,-0.448181306,-0.44377658,0.481975431,1.520883349,2.822555988,2.47777222
pmf0394,366.2,204.2,3.11,365.2,[M+H]+,-,iP9G,Others,-0.136254633,0.170865766,-0.309844423,3.338211795,-0.466475827,-0.068154022,-0.259102792,1.886734083,0.321755354,0.775759422,0.592822489,-0.598404068,-0.650748066,-0.629249639,-0.636593822,-0.617365414,-0.706964453,-0.676385943,-0.655154577,-0.675451229
pmf0398,374.2,198.2,2.03,373.2,[M+H]+,C04831,Dimboa glucoside,Others,-0.729398231,-0.194167355,1.426370178,0.932792729,-0.728701711,-0.12852406,1.884871057,1.411337362,-0.691903883,0.138558966,2.486183685,-0.69541154,-0.691628282,-0.659808822,-0.630369558,-0.631321636,-0.624105885,-0.626561245,-0.632373933,-0.615837836
pmf0403,387,175,7.61,386,[M+H]+,C00187,Cholesterol,Others,0.644352003,-0.184672313,0.436446219,-0.478339234,1.421399874,0.374074483,0.127186364,-0.132695867,0.886042478,0.519608533,0.064814628,0.160971054,1.385016362,0.524806177,1.551340989,-0.961720184,-1.713299596,-1.846879062,-1.143637746,-1.634815162
pmf0405,387.2013,207.2,3.32,386.2013,[M+H]+,-,Roseoside,Others,-0.919447848,-0.453148821,0.822105966,-0.43926678,-0.480281902,0.052914681,0.762791789,-0.644973391,-0.503623292,0.560240188,3.589680184,-0.713121593,-0.663903447,0.368415618,0.538786124,0.581694252,-0.335151471,-0.731546848,-0.514987005,-0.877176402
pmf0409,405.1,243.2,3.78,406.1,[M-H]-,-,"E-3,4,5'-Trihydroxy-3'-glucopyranosylstilbene",Others,-0.811728263,-0.799530383,1.380637392,-1.041861601,-0.995916253,-1.021938397,0.299092021,-0.403912471,-0.974773261,-0.798310595,2.14097192,-0.841003175,-0.835717427,-0.133526128,0.032365042,1.856354717,0.803271066,0.819534906,0.965909468,0.360081421
pmf0410,407,203,2.36,408,[M-H]-,-,3-Hydroxy-glabrol,Others,-1.062821055,-0.967889057,-0.729771167,-0.569176174,-1.062821055,-1.062821055,-0.848830112,-0.762191752,-0.565338481,-0.160526005,0.552726874,0.410227091,0.457727019,0.243600362,-0.288700412,-0.022550025,0.422290565,2.126256216,2.141335558,1.749272665
pmf0411,412.24641,184.0778,3.53,411.24641,[M+H]+,-,1-Decanoyl-2-hydroxy-sn-glycero-3-phosphocholine,Others,1.535980885,-0.473464751,-0.32486484,-0.568515144,0.517201319,-0.790879514,-0.790076272,-0.909625569,0.197242953,-0.722470006,-0.340929695,-0.439996302,-0.747906027,-0.707476141,-0.702388937,-0.658879954,0.282922181,1.843890609,2.636423465,1.16381174
pmf0417,417,255.2,4.16,418,[M-H]-,-,Isoliquiritin,Others,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.359079363,-0.3160348,-0.32775304,-0.287908452,-0.299158991,-0.070144621,0.861560751,0.634621302,4.113770206
pmf0418,421.46,259,3.32,420.46,[M+H]+,-,"E-4,5'-Dihydroxy-3-methoxy-3'-glucopyranosylstilbene",Others,1.270406823,0.528295393,0.010263064,-0.421510859,2.265510785,0.728279967,-0.013831463,-0.587763095,2.400440136,0.894532203,-0.187312057,-0.739317669,-0.756665729,-0.779555529,-0.780760256,-0.745823192,-0.733294038,-0.658841949,-0.733534983,-0.959517551
pmf0433,460.4,119,7.77,442.4,[M+NH4]+,-,Rhodomyrtone,Others,-0.400204068,1.509609436,-0.659415297,0.671534668,-0.336024365,0.789924412,0.720448326,0.129434261,2.004977049,-1.665105018,-0.836376809,-1.901884506,0.615455316,-0.378395431,-0.278698804,-1.559177352,0.145011859,0.21355329,0.129434261,1.085898773
pmf0437,474.2,327,2.27,473.2,[M+H]+,C00234,10-Formyl-THF,Others,0.094847777,-1.179034992,-0.467338405,0.428370987,-0.390891909,-1.357635656,-0.296855953,2.227907984,0.705743231,-0.491693041,0.164529097,-1.539618909,-1.461142859,-0.700737,-0.307003718,0.13746839,0.732803938,0.928994062,1.517564433,1.253722542
pmf0447,514.2,382.2,2.79,513.2,[M+H]+,-,tZROG,Others,-0.391436457,-0.564112964,-0.840074414,-0.612256971,-0.587864007,-0.845915887,-0.927632316,-0.1532841,-0.479379511,-0.440222385,-0.460763828,-0.719457628,-0.609689291,0.071387934,0.260112443,0.621513459,0.393631824,1.574122885,1.728183709,2.983137502
pmf0448,516.2,384.2,2.9,515.2,[M+H]+,-,DHZROG,Others,-0.653078559,-0.726023157,-0.726023157,-0.597508026,-0.726023157,-0.726023157,-0.726023157,-0.598001987,-0.705429459,-0.641668076,-0.610449786,-0.679110266,-0.608572737,0.74003765,0.766217546,1.496784816,0.544923335,1.26462348,1.184601912,2.726745941
pmf0462,566.2,548.9,3.91,565.2,[M+H]+,-,Viscumamide,Others,-0.485645856,0.238141089,1.999524703,0.010375967,-0.030115611,-0.485645856,0.820207513,-0.070607188,-0.014931269,0.015437414,0.177403723,0.309001349,1.84261984,1.518687222,0.557012261,-0.76402545,-1.28029306,-1.570313983,-1.189187011,-1.597645798
pmf0478,664.10912,136.0622,1.29,663.10912,[M+H]+,-,beta-Nicotinamide adenine dinucleotide,Others,-1.119891475,-0.430717301,-0.206379693,0.111761549,-1.171984137,-0.352735967,0.585300379,2.825851049,-1.131532167,-0.781068226,-0.536387661,-0.435803041,-0.348780392,-0.556165536,-0.330132681,-0.633581788,1.11986808,0.775733059,1.095569548,1.521076397
pmf0122,175.1,157,5.08,174.161987,[M+H]+,-,"1,10-Decanediol",Others,-0.322356097,0.79405262,-0.161814678,-0.088002532,1.436218296,1.094837118,0.098373138,0.513566463,0.594759825,0.64273772,-0.750466548,-0.405394762,1.401157527,1.092991814,1.061621652,-1.123217888,-1.403704046,-1.505933869,-1.417912884,-1.551512869
pmf0179,623.169,315.1,3.99,624.169,[M-H]-,-,Narcissoside,Others,-0.776420014,0.088765668,-0.094579048,1.088144654,-0.7772105,1.227907429,-0.010420818,3.608383088,-0.77773198,0.709432617,-0.228931652,-0.506954377,-0.439327227,-0.479452669,-0.363885385,-0.510260593,-0.234191541,-0.546478689,-0.497336293,-0.479452669
pmf0195,170.998,79,0.75,169.998,[M-2Na+H]-,-,3-Phosphoglyceric acid,Others,-0.677005221,-0.60568117,0.028769589,3.005715472,-0.652741712,-0.605147906,-0.185869142,2.816406777,-0.580084502,-0.36877867,-0.312519326,-0.003226247,-0.071217398,-0.005892566,-0.169871225,-0.337849362,-0.604614643,-0.255060137,-0.477431196,0.062098585
pme1611,433.121,313,3.64,434.121,[M-H]-,-,Isohemiphloin,Others,-0.491131579,-0.486299805,-0.491131579,-0.483528019,-0.491131579,-0.485721183,-0.484796414,-0.466486667,-0.491131579,-0.483500021,-0.491131579,-0.4854972,-0.481101539,-0.415446607,-0.384555658,-0.28441672,0.924623297,3.226045667,1.599371218,1.646967544
